reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOGpxhEK8CENrEEP8EXHnQUjeBbLyl8E_2w_1k5d_VrnMJXcWKveQZYF0ZlP8Cy26V3E56zqjBZZtk8RAQ,Guy Swift,https://play-lh.googleusercontent.com/-LdZEslG3S_g/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck0Z7lWlUXtV8AXr7s4JZ1-7bwYAQ/photo.jpg,Please can we go back to entering the time with numbers. The clock thing is fiddly and pointless. It seemd your developers don't have enough work. Also when I select this evening I have to select the date before messing with the time which makes no sense.,3,6,4.12.0.5,08/01/2019 12:50,We use Android's native time/date selection screens for our app. Therefore we are unable to modify these because they are built into the Android OS. However we appreciate your feedback regarding these screens.,08/01/2019 16:08,most_relevant,com.anydo
gp:AOqpTOFbvyQQQcnIP5MWDGq4w-H3SCNa1y9QgZmxyJRGAv2oNhm1YqLmN_5SBKgTKmYp-SPxF2TjU1yPnZ-4yQ,Rigved Pande,https://play-lh.googleusercontent.com/a-/AOh14GipHy6rt-ubWBt_JSJmLG7BPf4Eg0naZ4bjvZn81g,"Has many nice features but they lack polish - 1. Has notifications like TickTick but unlike TickTick, you'll have to unlock the phone for you to see it. 2. Has a grocery list where you can add things but you cannot add quantity.. And many others...",3,1,,25/09/2019 15:20,,,most_relevant,com.anydo
gp:AOqpTOElWmewqRxniSmdIoM3Us7fbxR3pdetqXMhkh3E950BW7Ye4Kj0nXypCPa6TmGo-uuh-kxD3eRTS5OBWg,Jimmy Mullins,https://play-lh.googleusercontent.com/a-/AOh14GhjOpyGXfJbfzo7I4yC2U49ZUyf8H9ttI1ofWA8DQ,"Love the app, but it's almost useless on my Galaxy View because the app switches back to portrait mode when adding a task, for a tablet that sits stationary in landscape mode, it just doesn't work. love the app on my phone and the website is nice too.",3,2,,16/05/2019 12:05,Thank you for your feedback! We are working on adding support to all screens on landscape mode :),19/05/2019 14:37,most_relevant,com.anydo
gp:AOqpTOESY1rvHVmyrysLMwxSo17u7SvOOgm8fLpf9vPHxsXmAPAvDu-rD5xEKNkUDAEXeA_5KKbOUyW3WACtqQ,Terri Brunner,https://play-lh.googleusercontent.com/a-/AOh14GiSy2k0Q68pTYSV1geuvc3vKjCSY1SfHcr_oy2i0g,"Updated: It's widget can switch between calander / todolist and view the events for the calander, in the widget when clicking instead of it opening the calander app like most apps. It's task list doesn't seem to sync to gtasks but the calander does. Upgrade to premium to add things like a recurring event, daily planner, WhatsApp reminders, extra colors etc.",3,4,4.16.3.6,02/01/2020 19:46,"We're sorry to hear you aren't enjoying Any.do. If you have any feedback about the app that you'd like to share, we'd love to hear it at Customers@any.do. We're constantly trying to make the best app possible for our users, so feedback like yours is vital for improving the app.",02/01/2020 09:27,most_relevant,com.anydo
gp:AOqpTOFYkQ05FMoT8Z1pDEwM6EG5fPvsavRsVZf4SYbtovVNvNHmfUYU_wPEswoLM3Hz06WPLGmGx4gow5GNNg,KUMAR GAUTAM,https://play-lh.googleusercontent.com/a-/AOh14Gj2Zpk53iQY_X1Dx6VXDhAy40YGMzw80DX42mS346M,"App UI is really good, i have tried almost all the top task list apps and like any.do best however would like to have Heisenberg matrix added to organise my tasks. That is the one thing stoping me. I want the quadrants features in this app and i would be absolute member of this app until forever.",3,1,3.4.12.8,04/07/2019 03:36,Thank you for your feedback - we appreciate the suggestion! We are forwarding this over to our dev team for consideration ðŸ˜Š,07/07/2019 13:11,most_relevant,com.anydo
gp:AOqpTOE67AUEZ6DHpiWgzc12GzqAZl2kJDMhfKVSUsWY-pEfgnh297g7B-8Kd3PtbY1rZ55otlQ35z4MymB3Lw,Andrew Fionik,https://play-lh.googleusercontent.com/a-/AOh14Ggy7S4fy7-nxSmzEOO-4ovBHvFK6f8-xGOJY3VOGA,Many features are locked and require a subscription. Did not want to pay without trying. And even given the limitation the trial period is limited to 1 week. This is too harsh. Uninstalling.,3,10,4.10.4.1,10/10/2018 13:01,"95% of our app's features are absolutely free, including all of our core features. We never require our users to upgrade to Premium. We also felt that one week was sufficient time for a user to experience our Premium features and make a decision whether or not they want continue with Premium, just like similar apps. :)",14/10/2018 10:03,most_relevant,com.anydo
gp:AOqpTOFBgqSRi1lgRZwqrtGfEyrxBSRuyC1pa4JrwuRf0rQBYSWnwl9jJAgy_9ifNCxooYgK4v2YuFEAiVP2rg,Nita C.,https://play-lh.googleusercontent.com/a-/AOh14GjvvODP--Zirt7GPMYN3Uey8BqdrUvciALC796M6g,"Sorry this is not a review but a question : anything I enter in google calendar ends up in any.do, but not the other way around ? How do I do this ? Have I missed something ? Specifically, I want my Goggle Home mini to be able to tell me what's on my any.do tasks and calendars.",3,2,,14/12/2019 14:18,We're launching our Google Home integration in the next few days! :),15/12/2019 12:34,most_relevant,com.anydo
gp:AOqpTOFPDYovTSCE0pmMoGCjem-pMnUREktLY9vpkM9PUuN5x_SMcijWq24R4k5kTfXAZ6sfT2ejzVofOhdpfA,Angie Anderson,https://play-lh.googleusercontent.com/-Um2ON068tdQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckoMaIOxIZ5IpxzxyZ3TDd7WjNtCg/photo.jpg,Any.do is great for list. But the calander app lacks. They have a new plan your day feature but the times dont show up next to the task on the calander. so not sure why you would bother scheduling task. I think Im going to find an app that allows list and an hpurly daily planner.,3,1,4.10.9.0,22/12/2018 19:24,"Any tasks that are given due dates for a specific time and day will show up in your calendar chronologically. If you are not seeing this happen, please submit a bug report via Settings - Support so we can look into this for you.",23/12/2018 13:24,most_relevant,com.anydo
gp:AOqpTOF8xjXZKIXmPVRkx0RyfoEuVsSwWLvSooI11tXpA6uSLhNR3q1bLRdP8-tjYm1xwIif77_zymX3c7z2Dw,habib mohammed,https://play-lh.googleusercontent.com/-m22-pxnnTJw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmb1Mfz0qezXtVAb0aKJTtcIGChYw/photo.jpg,I love the app But its shame that I can't add my tasks on my calendar after I planned my day. I am heavy calendar user I use it to schedule every hour of my day but I can't do anything similar with this app except to remind me at certsin time. To me having to see how your day is structured by the hours is really usefull. Uninstalling it for this reason.ðŸ˜,3,1,,31/12/2019 05:35,"Hi, please note that you are able to view your days by the hour, with our Daily view! To get to the daily view, simply go to the Calendar tab, tap the Calendar menu icon in the top left, and then select 'Daily'.",01/01/2020 09:12,most_relevant,com.anydo
gp:AOqpTOFFG8DcPteYO5j6DwijE04NduTjyu2Qkz_7_AAf20tKEgKwyci9UCePexprv8TAdbS3d2UeEr173bTLJA,Gautama Himawan,https://play-lh.googleusercontent.com/-8uFGAM9b8go/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck7gEGCLjkuXyi41hBnWRrMLkKqhg/photo.jpg,"This apps not suitable for my needs. The reminder keep show every day, even the task mark as 'Done' (everyday I do click 'Done' at reminder, the next day, and next day, and next day, the reminder still come up). The logic for the apps does not make sense for me (I'm not a paid subscribber).",3,8,4.17.0.2,14/03/2020 03:17,Are you referring to a task reminder or the daily planner? Please send us more details at https://www.any.do/contact_form and our team will gladly help solve this for you and offer further guidance :),15/03/2020 23:41,most_relevant,com.anydo
gp:AOqpTOFyaXlr2jmV-DMciTUQbjpdW9cbtS_w8EziMfEO0OwBFRrfGAFV-8Fuka7yfrFZETHK2Wmq0OJMZIsfEg,r a,https://play-lh.googleusercontent.com/-UjbOudrGvq8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckaJ20jCfyDvf-jSp7l_Sc1qPjTsg/photo.jpg,"So far I am satisfied with this nice app compare to other simlar apps. But one thing I noticed, once I restart my gadget, it automatically clears all the tasks being displayed on my notifications bar. 2020: Notifications bar reminders are not synced with the current date. Why? :(",3,37,4.17.0.3,13/04/2020 07:29,"We are unaware of any issues with the Notifications bar reminders, or date sync, so that's odd. Please send us a bug report via your app Settings - Support, we will be happy to get to the bottom of this for you.",16/04/2020 14:31,most_relevant,com.anydo
gp:AOqpTOGbkkTHyZ2wVAvda4_zTrwFuaEhrayXnEsjXOcxqJ8UViJAW3-roP50ElkMKhWnYKCeO-0KJOcX8LiKBw,K Speagle,https://play-lh.googleusercontent.com/a-/AOh14GiAEMV89cecZ5SozAbZ_TyLvFGm4AXLzTnXnreW,"I loved to use this app until the grocery category just vanished, list and all! It's gone and I can't retrieve it. That organized grocery list was the best thing about this app. How can I get this category back?",3,0,,14/05/2019 20:52,"This is very odd! We highly recommend you submit a bug report in your app via Settings - Support, so we can get to the bottom of this for you.",15/05/2019 08:32,most_relevant,com.anydo
gp:AOqpTOENu3n7OWt7yarMlanHtXFl0b1lpBPWDfdO7ex5lExuOT4cpu96Kx-olWd-v8MPiTWkagZbySyXPTUNWQ,Arudhran Thirumurugan,https://play-lh.googleusercontent.com/a-/AOh14Gj4mqOBDBnDE6kV26DkedBfQL8vZZ6DeFoFYrUKILY,"Nice app overall! It does what it promises. I have two issues with this. 1. The widget seem broken. Previously, when I click on the task and mark as complete. Now it takes me to the task management page and there is no way to mark that as complete from there. I have to open the app to do that. 2. There is no way to sort tasks based on date. As a user, when I open a task list, I should see all tasks that are coming up so I can plan accordingly . I have to manually do that when I mark as complete.",3,1,4.15.5.4,16/08/2019 18:31,"This is very odd! We highly recommend you submit a bug report in your app via Settings - Support, so we can get to the bottom of this for you.",18/08/2019 04:22,most_relevant,com.anydo
gp:AOqpTOE_iNOAUYemhZhu3ts9ISJSevIAiOp0VINVe6Hq3RAWp_u3ckpnaTEYwxwf7Ua7PqFIzRT52B-gLpE2Vw,Matt C,https://play-lh.googleusercontent.com/a-/AOh14Gj5QhafzFphQ4Rsq4VJmN4wREIr0tk_M9NJ6HFVLA,Full of promise but the lack of word wrapping means task detail is hidden. Particularly bad for sub tasks where the font is also larger and therefore exacerbates the issue. If and when this is resolved I'll be able to use the app and give a more balanced appraisal.,3,2,4.15.5.4,29/08/2019 07:53,Thank you for your feedback! We've forwarded it to our product team for consideration. And if we see more support for a similar feature from other users we'll definitely look into adding it. :),29/08/2019 14:20,most_relevant,com.anydo
gp:AOqpTOEEXJzepimKfRswmYmaax2_y3YAL82rWtaIgr1G9MvikuebQXYGW5HZvmGNzwA3MVlgOGWMiWAZRRW_6Q,gowtham,https://play-lh.googleusercontent.com/a-/AOh14Gi4xccO1YOayCmKw3jAB9Fp1GcqzU7bb9mZ9qFk6w,Needs premium subscription for dark mode. That is so greedy. Dark mode is a basic requirement in 2019. Charging for different themes is understandable but for dark mode? Edit: i have uninstalled your app for the moment. Thank you for your consideration. I'll change my ratings from 1 to 3 for now.,3,5,4.15.8.11,04/10/2019 09:23,"Any.do is a free app. We provide 95% of our features at no cost, including all core features. However there are some premium only features, that can help you be even more productive! That being said we truly value your feedback, and we are going to review a free black theme sometime in the future.",04/10/2019 08:36,most_relevant,com.anydo
gp:AOqpTOHMvsdsXt5I9IW1J3SNUyAN3f6pOAZ6Dbm7oO7awd-B_Trz-yzM85ZHzJox46LkIoChjN1uj_wPsAxBNQ,Marko VALENTE,https://play-lh.googleusercontent.com/a-/AOh14GhWW9NZ3TQxGOE6RDwR_Dd60XXfpOpZ5nDzCCbeww,"I was noticed that my phone memory is low and when I was checking which apps I can move to external memory=SD card I found that I can't install/move your app to the phone's SD card and use it from it, but only on and from phone's internal memory. As I see that is not an issue by many other apps with similar features and requirements so I suggest you to make this possible.",3,20,4.16.6.2,02/03/2020 15:11,"Apps installed on your SD card cannot send notifications in the way Any.do requires in order for reminders to show in time. Accordingly, this is not an option at this time.",03/03/2020 21:08,most_relevant,com.anydo
gp:AOqpTOEv9RPaX81yGPtfknina_0hUhwQSQ2qlHLd45WAiPGzI_vk_x50XpbxPyvAW-FanUxguHUzuKZ2dgrn4g,Michal OnufrÃ¡k,https://play-lh.googleusercontent.com/a-/AOh14Gi8nyQnWgs4DgtH6JoHeoqywSoRxLvzeOkLwiNjtA,Great feature is reminder to reorganize missed and undone tasks. But ui of the app looks confusing to me. I cat find a way to add tasks easyly enought gor me. i dont know what next. google tasks are simplier and todoist have limited features in free version.,3,7,4.12.0.5,17/01/2019 11:48,"Hi Michal, to add tasks simply use the blue plus button or the quick add bar. You are welcome to check out our Help Center (https://bit.ly/2sO10ft) Youtube channel (https://bit.ly/2HeafzE) and blog (blog.any.do) for any questions. Also feel free to reach out at customers@any.do",28/01/2019 15:30,most_relevant,com.anydo
gp:AOqpTOHkEW4gg89IeUTYHC6C-VxrRa3lO5bqMcP05G1mJPCTuYP-0ss2Y0yUsPFe0LisU1cy0N-SszWngrw4Cg,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,The task add bar blocks the list if it's too long with no way to scroll down. Also would like an option to have completed tasks to disappear not just sit there crossed out taking up space. And make it easier to share lists with others. Should be able to accept invites in app not over email.,3,6,4.10.9.0,15/12/2018 23:39,"You can clear your completed tasks by shaking your device or pressing the ""x"" icon to the right of them. You also can accept shared list invites in your app! The email is just an alternative way of accepting. Regarding the Quick Add bar: please submit a bug report in your app via Settings - Support so we can look into this for you.",18/12/2018 14:23,most_relevant,com.anydo
gp:AOqpTOFfkH04zbNY8DxYlw1jZ1julTk2HSjsS9p6tSgBSA2Sa6KVWdrP2zlPIMtJ3ujZaC5OxCxDZVvZhO7Idg,elias ziade,https://play-lh.googleusercontent.com/a-/AOh14Gjk2JRC5xSWu9TtGp2jrEYTGkrog7kH9KjNxOHEyQ,"Missing basics Clearing the completed tasks is like erasing history. Instead of having the completed task stack up and encumber the whiteboard, each one of thr completed tasks should appear on the calendar (as completed or as initiated on /completed on, in Gantt chart format) This is really basic guys",3,10,4.15.3.4,27/05/2019 06:19,Thank you for your idea! We've forwarded it to our product team for consideration. And if we see more support for a similar feature from other users we'll definitely look into adding such functionality. :),28/05/2019 08:19,most_relevant,com.anydo
gp:AOqpTOF1qTqGNW4YsCSYHyLsm0ZuKiDM50DtI4BusHswRhB1B6H2-kjto20WTZuNueAycO578oG4UcA7YWReZg,Nate Pill,https://play-lh.googleusercontent.com/a-/AOh14GhVO5IAL7JSQMQpg13UhtA1IQx3yeug_qv7D4P2Fw,Too many options and gets too fancy for an app that should just have simple functionality to setup reminders and to do items,3,0,,15/09/2020 14:41,,,most_relevant,com.anydo
gp:AOqpTOHs_J-HSDKDItapBCDOF9LYsQLxxX9-5lJMGtEZgkBujLR9jjdIYnkhuf_qDCEuq0mN3B-TKeAf4O3Wzw,L OBC,https://play-lh.googleusercontent.com/-55L5d4G0O-k/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckVMPSiNWX0Udf1vO89THHCpROSvA/photo.jpg,The app was reccomended by my CBT therapy group but I do shift work and it's not friendly for those with rotating schedules. Great for 9-5rs who have single event tasks or those who tasks always repeat at the same tone each week or month. I need my tasks to repeat on a 4 week cycle and it ended up giving me all my tasks together each week.,3,1,,03/10/2019 21:59,"Hi, if you wish to set recurring reminders, you can! Just tap the task, press 'Add reminder', and select 'Repeat'. If you are talking about recurring events, please note that all events sync with your native calendar! If you want to learn more, feel free to visit our Support Center here: https://support.any.do/recurring-reminders/",04/10/2019 08:58,most_relevant,com.anydo
